City,Place,Ratings,Distance,Place_desc,Latitude,Longitude,Keywords,Tags,Category
Varanasi,  Kashi Vishwanath Temple ,4.4, 4 km  from city center ," Kashi Vishwanath Temple is regarded as one of the most popular Hindu temple dedicated to Lord Shiva. Located in the heart of Varanasi, the temple is a core of faith for millions of Hindus.  ",25.31082185,83.01066789744189,"['kashi', 'vishwanath', 'temple', 'kashi', 'vishwanath', 'temple', 'regarded', 'one', 'popular', 'hindu', 'temple', 'dedicated', 'lord', 'shiva', 'located', 'heart', 'varanasi', 'temple', 'core', 'faith', 'millions', 'hindus']","['kashi', 'vishwanath', 'temple']",Other
Varanasi,  Dashashwamedh Ghat ,3.6, 4 km  from city center ," As the name suggests, it is believed that this is the place where Lord Brahma performed the Dasa Ashwamedha sacrifice. This ghat is a religious spot and many rituals are performed here. ",25.3052209,83.00954,"['dashashwamedh', 'ghat', 'name', 'suggests', 'believed', 'place', 'lord', 'brahma', 'performed', 'dasa', 'ashwamedha', 'sacrifice', 'ghat', 'religious', 'spot', 'many', 'rituals', 'performed']","['ghat', 'performed']",Other
Varanasi,  Sankat Mochan Hanuman Temple ,3.6, 4 km  from city center , The Sankat Mochan Hanuman Temple is situated by the River Assi and was built in the 1900s by the freedom fighter Pandit Madan Mohan Malviya. It is dedicated to Lord Rama and Hanuman. ,37.0255906,-121.744583,"['sankat', 'mochan', 'hanuman', 'temple', 'sankat', 'mochan', 'hanuman', 'temple', 'situated', 'river', 'assi', 'built', '1900s', 'freedom', 'fighter', 'pandit', 'madan', 'mohan', 'malviya', 'dedicated', 'lord', 'rama', 'hanuman']","['sankat', 'mochan', 'hanuman', 'temple']",nature
Varanasi,  Assi Ghat ,4.3, 5 km  from city center , The Asi Ghat is placed at the confluence of the Rivers Assi and Ganga and is famous for the large Shiva Lingam installed under a peepal tree. It has immense religious importance and has been mentioned in the Puranas and in various legends as well. ,25.2891654,83.0061752,"['assi', 'ghat', 'asi', 'ghat', 'placed', 'confluence', 'rivers', 'assi', 'ganga', 'famous', 'large', 'shiva', 'lingam', 'installed', 'peepal', 'tree', 'immense', 'religious', 'importance', 'mentioned', 'puranas', 'various', 'legends', 'well']","['assi', 'ghat']",Other
Varanasi,  Durga Temple ,3.6, 4 km  from city center ," Located near the Durga Ghat on the bank of the River Ganga, Durga Temple was built in the 18th century. It houses an imposing idol of Goddess Durga and is one of the main temples in Varanasi. ",19.1297781,72.8442971158662,"['durga', 'temple', 'located', 'near', 'durga', 'ghat', 'bank', 'river', 'ganga', 'durga', 'temple', 'built', '18th', 'century', 'houses', 'imposing', 'idol', 'goddess', 'durga', 'one', 'main', 'temples', 'varanasi']","['durga', 'temple']",nature
Mumbai,  Elephanta Caves ,4.3, 14 km  from city center ," An UNESCO World Heritage Site, Elephanta Caves is a specimen of rock cut art and architecture from the times of medieval India. It is an island and is located at a distance of 11km from the city of Mumbai. It also provides an amazing view of the Mumbai skyline.  ",18.9635361,72.9313775,"['elephanta', 'caves', 'unesco', 'world', 'heritage', 'site', 'elephanta', 'caves', 'specimen', 'rock', 'cut', 'art', 'architecture', 'times', 'medieval', 'india', 'island', 'located', 'distance', '11km', 'city', 'mumbai', 'also', 'provides', 'amazing', 'view', 'mumbai', 'skyline']","['elephanta', 'caves', 'mumbai']",nature
Mumbai,  Hanging Gardens ,3.8, 15 km  from city center ," Marked by bushes trimmed into shapes of various animals and proximity to the Arabian Sea are the Hanging Gardens, opposite the Kamla Nehru park. Spend a relaxed evening here, enjoying the sunset, especially if you are with kids. ",48.69027905,-113.72596247715197,"['hanging', 'gardens', 'marked', 'bushes', 'trimmed', 'shapes', 'various', 'animals', 'proximity', 'arabian', 'sea', 'hanging', 'gardens', 'opposite', 'kamla', 'nehru', 'park', 'spend', 'relaxed', 'evening', 'enjoying', 'sunset', 'especially', 'kids']","['hanging', 'gardens']",Other
Mumbai,  Prince of Wales Museum ,4.3, 17 km  from city center ," The Prince of Wales Museum is regarded as one of the heritage buildings of Mumbai owing to its splendid architecture. The museum comprises of a plethora of ancient, exquisite artefacts relating to the rich and diverse history of India. ",18.926823,72.8326017,"['prince', 'wales', 'museum', 'prince', 'wales', 'museum', 'regarded', 'one', 'heritage', 'buildings', 'mumbai', 'owing', 'splendid', 'architecture', 'museum', 'comprises', 'plethora', 'ancient', 'exquisite', 'artefacts', 'relating', 'rich', 'diverse', 'history', 'india']","['prince', 'wales', 'museum']",art & culture
Mumbai,  Mumbai Zoo ,3.8, 12 km  from city center ," Popularly known as Veermata Jijabai Udhyan, the zoo is the best way to spend family holidays amidst a vast variety of birds & animals. ",18.9794901,72.8339079,"['mumbai', 'zoo', 'popularly', 'known', 'veermata', 'jijabai', 'udhyan', 'zoo', 'best', 'way', 'spend', 'family', 'holidays', 'amidst', 'vast', 'variety', 'birds', 'animals']",['zoo'],family & parenting
Mumbai,  National gallery of Modern Art ,3.8, 17 km  from city center ," Situated in Colaba, Southern Mumbai, the National Gallery of Modern Art was established in 1996, with an objective to promote modern trends in the Indian culture. Initially a concert venue, the structure was later converted into an art gallery in 1954. The gallery boasts of its display of artworks from Indian as well as international artists ranging from M.F. Hussain, F.N. Souza, Amrita Shergil, Gaganendranath Tagore to Picasso. ",41.91723585,12.482530882573537,"['national', 'gallery', 'modern', 'art', 'situated', 'colaba', 'southern', 'mumbai', 'national', 'gallery', 'modern', 'art', 'established', '1996', 'objective', 'promote', 'modern', 'trends', 'indian', 'culture', 'initially', 'concert', 'venue', 'structure', 'later', 'converted', 'art', 'gallery', 'gallery', 'boasts', 'display', 'artworks', 'indian', 'well', 'international', 'artists', 'ranging', 'hussain', 'souza', 'amrita', 'shergil', 'gaganendranath', 'tagore', 'picasso']","['national', 'gallery', 'modern', 'art', 'indian']",art & culture
Mumbai,  Kamla Nehru park ,3.8, 16 km  from city center ," Named after the first wife of the late Prime Minister of India, Sri Pandit Jawaharlal Nehru, it is family spot for outings. Enjoy the view of Marine drive and the Chowpatty beach from here. ",21.8922771,83.4043889,"['kamla', 'nehru', 'park', 'named', 'first', 'wife', 'late', 'prime', 'minister', 'india', 'sri', 'pandit', 'jawaharlal', 'nehru', 'family', 'spot', 'outings', 'enjoy', 'view', 'marine', 'drive', 'chowpatty', 'beach']",['nehru'],nature
Mumbai,  ISKCON Temple ,3.3, 7 km  from city center ," Iskcon temple is a spiritual getaway from all the hustle and bustle of the city. A temple clad in marble and glass, Iskcon has an impressive architecture and promises to give a peaceful and tranquil experience. The complex also has a research and education centre conducting daily seminars and preaching on Vedic writings and an impressive library inside the compound. ",28.44099945,77.06272618417123,"['iskcon', 'temple', 'iskcon', 'temple', 'spiritual', 'getaway', 'hustle', 'bustle', 'city', 'temple', 'clad', 'marble', 'glass', 'iskcon', 'impressive', 'architecture', 'promises', 'give', 'peaceful', 'tranquil', 'experience', 'complex', 'also', 'research', 'education', 'centre', 'conducting', 'daily', 'seminars', 'preaching', 'vedic', 'writings', 'impressive', 'library', 'inside', 'compound']","['iskcon', 'temple', 'impressive']",art & culture
Mumbai,  Gorakhgad Trek ,3.5, 70 km  from city center , Gorakhgad is a hill fort in Maharashtra. Gorakhgad and Machindragad are twin forts in the Thane district of Maharashtra. Gorakhgad is situated at an elevation higher than its twin fort. ,19.1919806,73.5402583,"['gorakhgad', 'trek', 'gorakhgad', 'hill', 'fort', 'maharashtra', 'gorakhgad', 'machindragad', 'twin', 'forts', 'thane', 'district', 'maharashtra', 'gorakhgad', 'situated', 'elevation', 'higher', 'twin', 'fort']","['gorakhgad', 'fort', 'maharashtra', 'twin']",nature
Mumbai,  Kanheri caves ,3.8, 15 km  from city center ," Located in the Sanjay Gandhi National Park, the Kanheri Caves in Mumbai is a group of alcoves and rock-cut monuments that illustrate the Buddhist influence on the Indian art and culture. The caves are famous for its 109 special entrances and ancient sculptures, carvings, paintings and inscriptions dating from the 1st century to the 10th century. ",19.2058871,72.9067302,"['kanheri', 'caves', 'located', 'sanjay', 'gandhi', 'national', 'park', 'kanheri', 'caves', 'mumbai', 'group', 'alcoves', 'monuments', 'illustrate', 'buddhist', 'influence', 'indian', 'art', 'culture', 'caves', 'famous', '109', 'special', 'entrances', 'ancient', 'sculptures', 'carvings', 'paintings', 'inscriptions', 'dating', '1st', 'century', '10th', 'century']","['kanheri', 'caves', 'century']",nature
Mumbai,  Global Pagoda ,3.8, 19 km  from city center ," Located near Gorai, North-West of Mumbai, the Global Vipassana Pagoda serves as a monument to peace and harmony. It is built as a form of gratitude to a Vipassana teacher and accountant general of Independent Burma, Sayayi U Ba Khin. He was instrumental in bringing Vipassanaa back to its country of origin, i.e. India. ",19.2282464,72.8059518110896,"['global', 'pagoda', 'located', 'near', 'gorai', 'mumbai', 'global', 'vipassana', 'pagoda', 'serves', 'monument', 'peace', 'harmony', 'built', 'form', 'gratitude', 'vipassana', 'teacher', 'accountant', 'general', 'independent', 'burma', 'sayayi', 'u', 'ba', 'khin', 'instrumental', 'bringing', 'vipassanaa', 'back', 'country', 'origin', 'india']","['global', 'pagoda', 'vipassana']",Other
Mumbai,  Mahakali caves ,3.7, 6 km  from city center ," Alternatively known as Kondivite Caves, the Mahakali Caves are a total of nineteen rock-cut monuments, built between the duration of the 1st and 6th century. The main cave consists of Buddha figures and stupas, while the there are several Buddha idols carved on the rocks too. ",19.1306093,72.87381645183467,"['mahakali', 'caves', 'alternatively', 'known', 'kondivite', 'caves', 'mahakali', 'caves', 'total', 'nineteen', 'monuments', 'built', 'duration', '1st', '6th', 'century', 'main', 'cave', 'consists', 'buddha', 'figures', 'stupas', 'several', 'buddha', 'idols', 'carved', 'rocks']","['mahakali', 'caves', 'buddha']",nature
Mumbai,  Mahalaxmi temple ,3.9, 5 km  from city center ," The Mahalaxmi Temple is dedicated to Goddess Mahalaxmi or the 'Goddess of Wealth'. Thronged with devotees and tourists in large number throughout the year, the temple is a must visit if you are visiting Mumbai.  ",16.69485745,74.22289466969818,"['mahalaxmi', 'temple', 'mahalaxmi', 'temple', 'dedicated', 'goddess', 'mahalaxmi', 'wealth', 'thronged', 'devotees', 'tourists', 'large', 'number', 'throughout', 'year', 'temple', 'must', 'visit', 'visiting', 'mumbai']","['mahalaxmi', 'temple']",Other
Mumbai,  Jehangir art gallery ,3.8, 17 km  from city center ," The Jehangir Art Gallery, an art gallery in Mumbai, was founded by Sir Cowasji Jehangir at the request of K K Hebbar and Homi Bhabha. It was built in 1952. Managed by the Committee of Management, the entire cost of this mansion was donated by Cowasji Jehangir.This gallery is placed at Kala Ghoda, behind the Prince of Wales Museum, in South Mumbai near the Gateway of India, and has four exhibition halls. The gallery was designed by GM Bhuta for GM Bhuta and Associates. ",18.927135300000003,72.83160487077883,"['jehangir', 'art', 'gallery', 'jehangir', 'art', 'gallery', 'art', 'gallery', 'mumbai', 'founded', 'sir', 'cowasji', 'jehangir', 'request', 'k', 'k', 'hebbar', 'homi', 'bhabha', 'built', 'managed', 'committee', 'management', 'entire', 'cost', 'mansion', 'donated', 'cowasji', 'gallery', 'placed', 'kala', 'ghoda', 'behind', 'prince', 'wales', 'museum', 'south', 'mumbai', 'near', 'gateway', 'india', 'four', 'exhibition', 'halls', 'gallery', 'designed', 'gm', 'bhuta', 'gm', 'bhuta', 'associates']","['jehangir', 'art', 'gallery', 'mumbai', 'cowasji', 'k', 'gm', 'bhuta']",art & culture
Mumbai,  Jama Masjid ,3.5, 17 km  from city center ," The Jama Masjid, popularly known as Friday Mosque, is the oldest mosque that Mumbai houses. A popular place of pilgrimage, it boasts of beautiful and intricate carvings, breathtaking artworks and the fascinating 'sangemarmar' stonework and has an interesting history attached to it.  ",28.6506822,77.23296096363757,"['jama', 'masjid', 'jama', 'masjid', 'popularly', 'known', 'friday', 'mosque', 'oldest', 'mosque', 'mumbai', 'houses', 'popular', 'place', 'pilgrimage', 'boasts', 'beautiful', 'intricate', 'carvings', 'breathtaking', 'artworks', 'fascinating', 'stonework', 'interesting', 'history', 'attached']","['jama', 'masjid', 'mosque']",history
Mumbai,  Mount Mary Church ,3.0, 7 km  from city center ," The Basilica of Our Lady of the Mount is commonly called as the Mount Mary Church by the locals. Thousands of people of all faiths visit this church to attain peace and tranquillity in the caress of Mount Mary. The basilica is a truly grand, yet humble edifice made from nothing but stone.
 ",19.046576700000003,72.8226395565016,"['mount', 'mary', 'church', 'basilica', 'lady', 'mount', 'commonly', 'called', 'mount', 'mary', 'church', 'locals', 'thousands', 'people', 'faiths', 'visit', 'church', 'attain', 'peace', 'tranquillity', 'caress', 'mount', 'mary', 'basilica', 'truly', 'grand', 'yet', 'humble', 'edifice', 'made', 'nothing', 'stone']","['mount', 'mary', 'church', 'basilica']",Other
Mumbai,  Gorai Beach ,3.0, 21 km  from city center ," Located in the north suburb of Mumbai, 40 kms from the main city, Gorai Beach is one the cleanest, most tranquil and one of the most frequented beaches of Mumbai. Located near Bhayandar, on the Gorai Creek, the soothing calmness of this beach bordering the Arabian Sea, makes for a perfect leisure weekend vacation.  ",19.256963,72.7830598,"['gorai', 'beach', 'located', 'north', 'suburb', 'mumbai', '40', 'kms', 'main', 'city', 'gorai', 'beach', 'one', 'cleanest', 'tranquil', 'one', 'frequented', 'beaches', 'mumbai', 'located', 'near', 'bhayandar', 'gorai', 'creek', 'soothing', 'calmness', 'beach', 'bordering', 'arabian', 'sea', 'makes', 'perfect', 'leisure', 'weekend', 'vacation']","['gorai', 'beach', 'located', 'mumbai', 'one']",nature
Mumbai,  Madh Island ,3.0, 12 km  from city center ," Home to umpteen villages, farmlands and surreal vistas, is the locale of Madh Island in Mumbai. Clustered with quaint fisher villages and dotted with lush green farms, Madh Island is a respite from the glitterati and dazzling environs of the city and can be reached by an hour’s drive from the main city.  ",19.1974807,72.8004805,"['madh', 'island', 'home', 'umpteen', 'villages', 'farmlands', 'surreal', 'vistas', 'locale', 'madh', 'island', 'mumbai', 'clustered', 'quaint', 'fisher', 'villages', 'dotted', 'lush', 'green', 'farms', 'madh', 'island', 'respite', 'glitterati', 'dazzling', 'environs', 'city', 'reached', 'hour', 'drive', 'main', 'city']","['madh', 'island', 'villages', 'city']",nature
